src,dest,conv_bind_weight
51,1941,1.4768855e-05
52,709,0.05622518
52,710,0.03921768
52,711,0.13984857
52,712,7.3317075e-11
52,715,0.0077988403
53,709,0.2642113
53,710,0.09766718
53,711,0.050028436
53,712,1.1958405e-05
53,715,0.088454306
54,709,0.016266765
54,710,0.09806903
54,711,0.03304053
54,712,9.033581e-12
54,715,0.04735215
55,424,1.6613143e-07
55,1744,7.4532346e-07
57,1396,0.2162777
57,1397,0.02889726
57,1398,0.17175874
57,1400,0.47448462
57,1401,0.087175526
57,1402,0.19981518
58,482,0.0012215679
58,987,0.068774804
58,1297,0.013791516
58,1396,0.07846517
58,1397,0.19350229
58,1398,0.36133927
58,1400,0.24933453
58,1401,0.41236797
58,1402,0.43501598
58,1435,0.33968642
58,1436,0.25115716
58,1437,0.1238489
58,1438,0.05930994
58,1439,0.0035295521
58,1440,0.0014563281
58,1441,0.036634944
58,1442,0.007443009
58,1443,0.018938014
58,1444,0.12418531
58,1527,0.013179858
60,61,4.0806034e-09
60,141,4.547214e-06
60,142,2.0654098e-10
60,445,1.4022013e-10
60,446,4.1892037e-10
60,583,4.6474207e-07
60,761,0.09256944
60,762,7.776254e-09
60,763,4.3018692e-05
60,764,5.690613e-14
60,765,2.6031142e-07
60,766,2.2308655e-09
60,767,4.08074e-11
60,768,7.666473e-07
60,1107,1.7767486e-07
60,1108,0.0061688563
60,1109,6.050213e-08
60,1110,1.3896253e-06
60,1111,1.285857e-10
60,1555,1.0106737e-07
61,704,9.0842606e-10
61,705,7.1385076e-09
61,706,0.0011792788
61,707,7.329693e-07
61,708,0.09973893
61,714,8.657343e-05
61,715,0.023384012
61,1435,0.21640293
61,1436,0.069111764
61,1437,0.10864889
61,1438,0.121479236
61,1713,0.008423243
61,1868,1.4868215e-05
61,1869,5.891457e-09
61,1870,8.879458e-07
61,1941,0.0013778519
63,1569,0.0010710586
64,1069,1.6445849e-06
64,1070,1.1149791e-13
64,1703,4.7055265e-10
65,66,0.6317328
65,104,0.74611455
65,105,0.5982054
65,106,0.38340542
65,146,0.30256167
65,153,0.5694331
65,183,0.17129952
65,242,0.24405429
65,329,0.17916083
65,330,0.28964853
65,349,0.4500619
65,384,0.30217636
65,385,0.17741331
65,386,0.93718326
65,387,0.39767864
65,388,0.575682
65,389,0.703701
65,390,0.5843444
65,643,0.6239929
65,644,0.25443047
65,770,0.2894182
65,771,0.00052766164
65,876,0.25684592
65,1137,0.075054124
65,1150,0.07943744
65,1153,0.07268949
65,1158,0.35442996
65,1165,0.2191921
65,1184,0.12184241
65,1231,0.28429466
65,1268,0.7251255
65,1270,0.0953444
65,1271,0.45503855
65,1272,0.25056118
65,1289,0.034062676
65,1290,0.26553273
65,1291,0.17799945
65,1308,0.25869223
65,1352,0.2287427
65,1370,0.088406146
65,1471,0.33423066
65,1472,0.15191974
65,1473,0.089120865
65,1478,0.19710937
65,1479,0.025101881
65,1480,0.11489208
65,1481,0.20807928
65,1482,0.20603524
65,1586,0.40233064
65,1631,0.42935708
65,1757,0.15506369
65,1842,0.17126565
65,1843,0.15312126
65,1942,0.2311157
65,1943,0.34913433
66,551,0.13972917
66,1231,0.4654063
66,1464,0.16606407
66,1668,0.21322796
66,1669,0.36185685
66,1670,0.27655393
66,1954,0.13902342
67,66,0.5334172
67,104,0.20657995
67,105,0.23412012
67,106,0.4137145
67,146,0.31688586
67,153,0.7754839
67,183,0.33741742
67,242,0.14855076
67,329,0.4373875
67,330,0.12116083
67,349,0.4844289
67,384,0.35709852
67,385,0.1877364
67,386,0.43758354
67,387,0.6842127
67,388,0.27859348
67,389,0.49397126
67,390,0.54170716
67,643,0.22213218
67,644,0.12786925
67,770,0.053771004
67,771,0.2556408
67,876,0.3033839
67,1137,0.1780599
67,1150,0.29938146
67,1153,0.06399034
67,1158,0.6505033
67,1165,0.32552338
67,1184,0.16850704
67,1231,0.7589895
67,1268,0.5498215
67,1270,0.31301698
67,1271,0.5220862
67,1272,0.29214966
67,1289,0.41271922
67,1290,0.16792086
67,1291,0.05500717
67,1308,0.16948971
67,1352,0.14742309
67,1370,0.03770868
67,1471,0.37347206
67,1472,0.11908063
67,1473,0.12031734
67,1478,0.076752275
67,1479,0.20593654
67,1480,0.12971953
67,1481,0.020025466
67,1482,0.071920946
67,1586,0.23381299
67,1631,0.19967759
67,1757,0.1121397
67,1842,0.036706064
67,1843,0.2312924
67,1942,0.0908838
67,1943,0.009416912
68,66,0.46939284
68,104,0.54046524
68,105,0.43751082
68,106,0.3955353
68,146,0.37520725
68,153,0.6965151
68,183,0.11120873
68,242,0.07714057
68,329,0.101666294
68,330,0.38223207
68,349,0.48785228
68,384,0.14870977
68,385,0.5937732
68,386,0.181071
68,387,0.14316444
68,388,0.23715103
68,389,0.23325658
68,390,0.11113838
68,643,0.5262006
68,644,0.09739614
68,770,0.023488913
68,771,0.18638746
68,876,0.3173505
68,1137,0.39330536
68,1150,0.23493594
68,1153,0.13253398
68,1158,0.49689627
68,1165,0.4752318
68,1184,0.056245018
68,1231,0.96781564
68,1268,0.7446532
68,1270,0.16185896
68,1271,0.31743646
68,1272,0.23223117
68,1289,0.06927553
68,1290,0.13969088
68,1291,0.210951
68,1308,0.11220389
68,1352,0.28436282
68,1370,0.075617075
68,1471,0.0728053
68,1472,0.13358265
68,1473,0.4592145
68,1478,0.21345083
68,1479,0.16729069
68,1480,0.32934207
68,1481,0.17898951
68,1482,0.021101026
68,1586,0.28170604
68,1631,0.28926507
68,1757,0.0031247167
68,1842,0.29284552
68,1843,0.05466899
68,1942,0.20454942
68,1943,0.12220376
72,73,0.054472532
72,175,0.10894097
72,176,0.09010788
72,177,0.02306059
74,895,4.12948e-12
74,897,0.008611436
74,1906,0.016111888
74,1935,0.101688296
75,396,0.34781083
75,538,0.44514504
75,564,0.45299107
75,567,0.14231768
75,568,0.38397595
75,569,0.30358598
75,622,0.65586346
75,623,0.92824304
75,624,0.34702033
75,625,0.4726429
75,632,0.24250615
75,633,0.2950954
75,635,0.5562538
75,872,0.4918876
75,942,0.48125568
75,1010,0.439304
75,1014,0.43887156
75,1205,0.7305404
75,1274,0.2994851
75,1318,0.14364979
75,1319,0.47649297
75,1361,0.28240573
75,1362,0.25292718
75,1860,0.4577278
76,396,0.15764648
76,538,0.17805155
76,564,0.65191555
76,567,0.35161752
76,568,0.4056669
76,569,0.25556245
76,622,0.14615406
76,623,0.15740101
76,624,0.40860593
76,625,0.5628343
76,632,0.180518
76,633,0.34635842
76,635,0.35604388
76,872,0.239284
76,942,0.23573337
76,1010,0.2209033
76,1014,0.25195572
76,1205,0.1437929
76,1274,0.23348531
76,1318,0.121591106
76,1319,0.058829546
76,1361,0.13945083
76,1362,0.17605075
76,1860,0.043617696
77,396,0.30564848
77,538,0.36724627
77,564,0.17193401
77,567,0.21642496
77,568,0.235769
77,569,0.093705416
77,622,0.15438026
77,623,0.3632476
77,624,0.18128061
77,625,0.09501654
77,632,0.2917116
77,633,0.1130593
77,635,0.2547806
77,872,0.043503616
77,942,0.11078752
77,1010,0.11223513
77,1014,0.86406076
77,1205,0.34386468
77,1274,0.2221266
77,1318,0.23233348
77,1319,0.24869844
77,1361,0.23567936
77,1362,0.505225
77,1860,0.1682644
80,242,1.451253e-08
81,558,8.9550605e-07
81,579,5.2953024e-11
81,1376,0.0038139313
81,1377,0.001947482
81,1378,9.41937e-09
81,1379,8.280724e-14
81,1895,0.0041429503
81,1896,2.019762e-09
81,1960,0.021338679
82,143,2.0570307e-05
82,144,1.3459854e-07
82,422,0.017678978
82,515,0.059487585
82,516,4.7464584e-12
82,517,1.4808176e-06
82,1749,2.6683264e-08
82,1850,4.662411e-06
83,82,8.705364e-10
83,143,1.0821294e-09
83,144,2.3532739e-06
83,422,0.0017582355
83,515,1.2837968e-07
83,516,0.002830615
83,517,3.7515026e-08
83,1749,2.5389313e-06
83,1850,1.39543745e-08
84,85,7.1592105e-08
84,1292,3.5837266e-09
84,1293,2.0477722e-13
84,1294,1.2851348e-08
84,1295,6.6663806e-11
84,1543,1.8652364e-09
84,1544,2.3000998e-08
84,1545,1.901793e-05
85,1292,1.3626128e-07
85,1293,2.0616973e-07
85,1294,4.839912e-10
85,1295,0.18551187
86,706,0.039667204
86,709,0.08080091
86,710,0.014259838
86,711,0.16003388
86,714,4.177273e-08
86,716,0.03982038
86,717,2.2052302e-06
86,718,3.9675766e-07
86,719,2.643072e-10
86,720,0.039734308
86,721,4.007534e-11
86,722,4.1832296e-13
86,723,7.153455e-09
86,724,1.5749399e-07
86,725,0.008792192
86,726,9.272291e-07
86,727,0.0026459228
86,728,8.060875e-08
86,729,0.110571675
86,730,1.1270935e-05
86,731,2.52688e-07
86,732,6.121905e-13
86,1395,5.405625e-11
86,1403,7.782836e-08
92,1643,0.11299702
93,396,0.19972894
93,538,0.34543407
93,564,0.86513525
93,567,0.38577077
93,568,0.29821438
93,569,0.21318752
93,622,0.20935805
93,623,0.8380069
93,624,0.25381383
93,625,0.12991115
93,632,0.13922806
93,633,0.3244232
93,635,0.18144509
93,872,0.5260657
93,942,0.34015796
93,1010,0.40294746
93,1014,0.5298549
93,1205,0.16238701
93,1274,0.6531831
93,1318,0.34874022
93,1319,0.38045898
93,1361,0.36721188
93,1362,0.4130218
93,1860,0.12129885
94,1446,4.05106e-05
94,1447,0.00038212544
95,1446,2.3072405e-07
95,1447,2.4937353e-07
95,1583,0.24080156
96,1643,0.18780276
97,1643,0.22140127
98,1643,0.22615394
99,811,0.115376554
99,1019,0.08598726
99,1227,1.7442051e-12
99,1309,0.01091083
99,1643,0.2663762
99,1674,2.3044015e-12
99,1675,0.0009895876
100,69,0.24320883
100,70,0.3693254
100,71,0.01631083
100,75,0.20201162
100,76,0.3974273
100,77,0.6044774
100,153,0.4128231
100,329,0.6805422
100,330,0.2018064
100,524,0.2267085
100,537,0.16893601
100,559,0.13474648
100,560,0.1514077
100,561,0.15386538
100,562,0.17521767
100,565,0.41833055
100,632,0.39923906
100,681,0.16347218
100,799,0.030229172
100,800,0.53327
100,801,0.23808086
100,802,0.14939177
100,806,0.21200556
100,1074,0.17075884
100,1075,0.21234678
100,1076,0.11991182
100,1077,0.09443444
100,1078,0.2044527
100,1124,0.04529367
100,1290,0.26935598
100,1291,0.26813748
100,1298,0.0071231565
100,1365,0.5254446
100,1371,0.0976065
100,1373,0.121017784
100,1374,0.16107374
100,1375,0.07608637
100,1382,0.028447734
100,1713,0.07045636
100,1755,0.30161354
100,1860,0.25175253
100,1862,0.21225533
100,1866,0.33294827
100,1968,0.26419365
101,102,1.7727692e-15
101,292,3.5273677e-06
101,293,1.3010973e-09
101,294,0.04185691
101,295,0.004549561
101,296,0.010823688
101,297,1.1566507e-07
101,298,4.343476e-06
101,299,0.0020518184
101,300,0.04463567
101,301,0.00025553713
101,431,5.783867e-07
101,445,0.0001411901
101,446,1.0451476e-11
101,447,2.9599106e-10
101,448,1.6850565e-05
101,449,3.229775e-06
101,700,0.14461388
101,701,0.13891172
101,702,0.21097848
101,737,0.09955311
101,2003,0.02203131
102,292,1.3213094e-06
102,293,2.3810819e-05
102,294,2.44545e-09
102,295,2.5427547e-05
102,296,1.150467e-09
102,297,3.2522148e-11
102,298,1.0933333e-05
102,299,1.8345962e-13
102,300,1.7684152e-13
102,301,5.002455e-11
102,431,1.7092892e-13
102,445,6.020661e-07
102,446,3.0315586e-09
102,447,0.037964888
102,448,1.5989398e-09
102,449,1.4517047e-10
102,700,0.24119984
102,701,0.12154197
102,702,0.20693469
102,737,2.1024091e-09
102,2003,3.8668668e-07
103,1691,1.0193458e-08
103,1692,1.3523498e-11
103,1693,8.549553e-10
104,105,0.3448767
104,153,0.59661824
104,380,0.23949096
104,381,0.13640326
104,382,0.30681694
104,386,0.52960366
104,387,0.23925507
104,388,0.37823734
104,389,0.28871143
104,390,0.40758073
104,391,0.38919115
104,394,0.29062814
104,563,0.35890293
104,668,0.09943948
104,669,0.4125288
104,1183,0.2620076
104,1344,0.11721136
104,1345,0.21785048
104,1465,0.08640223
104,1740,0.013648747
104,1968,0.5790335
104,1969,0.32836607
104,1970,0.09602201
105,153,0.4798125
105,380,0.24027345
105,381,0.4041149
105,382,0.29506278
105,386,0.4673629
105,387,0.14217868
105,388,0.25745422
105,390,0.15624121
105,668,0.07968177
105,669,0.10771684
105,1183,0.16037756
105,1344,0.28655112
105,1345,0.1636913
105,1465,0.15946223
105,1740,0.15417036
105,1968,0.46280852
105,1969,0.43420315
105,1970,0.11826094
106,153,0.33047467
106,1183,0.12820187
106,1968,0.34726992
106,1969,0.1825237
106,1970,0.43749538
107,109,3.431054e-05
107,474,5.363221e-06
107,672,0.00017080229
107,673,7.624375e-08
107,674,2.6765865e-06
107,1180,0.00014505623
108,107,0.005382576
108,109,3.1808504e-06
108,672,6.75096e-11
108,673,1.7980932e-08
108,674,0.08636932
109,107,7.5503e-08
109,474,0.0060014455
109,672,0.05093333
109,673,0.0011441915
109,674,1.8083431e-06
109,1180,5.7676396e-05
110,343,4.324258e-09
110,1922,0.0530023
124,1063,1.9266941e-09
124,1064,1.2601329e-05
124,1065,4.2815444e-07
124,1066,5.6214078e-05
124,1067,7.2377645e-07
125,1063,1.3343264e-09
125,1064,3.6315846e-08
125,1065,0.0050116833
125,1066,0.041060526
125,1067,1.0538567e-06
126,1063,3.1829956e-07
126,1064,5.7459285e-08
126,1065,5.561401e-11
126,1066,2.4609906e-05
126,1067,1.0911829e-06
127,1063,1.3873787e-07
127,1064,5.332708e-11
127,1065,1.1702277e-07
127,1066,0.00018902341
127,1067,5.6999636e-07
128,1063,5.2707616e-11
128,1064,3.6083288e-06
128,1065,9.74905e-11
128,1066,1.3180937e-10
128,1067,0.049603846
129,1063,0.0031414265
129,1064,9.75096e-07
129,1065,6.1229264e-05
129,1066,6.917273e-08
129,1067,8.565608e-11
130,1063,8.116395e-09
130,1064,2.9378308e-08
130,1065,0.00031898284
130,1066,1.0487471e-08
130,1067,5.6210585e-05
131,1063,0.18637456
131,1064,0.11072282
131,1065,0.035728525
131,1066,0.00013577564
131,1067,5.3065502e-08
132,1063,6.517916e-05
132,1064,1.0185167e-06
132,1065,1.860894e-09
132,1066,7.6623846e-11
132,1067,6.1208094e-10
133,1063,0.00023837277
133,1064,7.2358254e-08
133,1065,1.0497158e-10
133,1066,0.038382415
133,1067,4.1484844e-07
134,1063,3.2433746e-07
134,1064,0.0021947976
134,1065,0.00082344486
134,1066,2.1336183e-08
134,1067,7.1041775e-08
135,1063,5.739051e-10
135,1064,4.9358556e-10
135,1065,0.0037321476
135,1066,1.354783e-06
135,1067,1.0388568e-09
136,1063,1.2266734e-06
136,1064,6.094263e-12
136,1065,1.1487962e-05
136,1066,0.00020027847
136,1067,6.7099807e-12
137,342,0.010177012
137,1922,0.083563805
138,1624,0.28414655
138,1625,0.21691345
139,1624,0.011486518
139,1625,0.051077522
140,61,1.7891008e-09
140,141,5.5800625e-11
140,142,0.19139323
140,445,3.0399191e-05
140,446,4.152575e-07
140,583,5.889989e-07
140,761,5.566838e-06
140,762,1.2609812e-09
140,763,0.012564257
140,764,2.7318847e-09
140,765,3.5640594e-05
140,766,0.025829753
140,767,2.4751605e-06
140,768,1.2418937e-05
140,1107,0.00017123562
140,1108,2.0044899e-10
140,1109,9.3952415e-11
140,1110,3.36945e-11
140,1111,5.2693194e-06
140,1555,0.0012148042
141,704,9.129251e-05
141,705,1.175924e-13
141,706,0.0013628532
141,707,6.4824075e-05
141,708,1.5661612e-06
141,714,3.122399e-08
141,715,0.0036267517
141,1435,0.081219256
141,1436,0.0956523
141,1437,0.2846107
141,1438,0.2977834
142,704,5.6649532e-11
142,705,7.6421286e-11
142,706,6.8517986e-10
142,707,0.054443907
142,708,2.124575e-08
142,714,0.003829034
142,715,0.13670588
142,1435,0.14056455
142,1436,0.1390603
142,1437,0.17339669
142,1438,0.17738615
143,82,2.9460243e-06
143,83,5.551104e-09
143,144,0.004860635
143,407,3.5904144e-10
143,422,0.009890019
143,515,0.1548572
143,516,6.3838784e-06
143,517,0.00054416526
143,771,2.0387051e-07
143,1850,0.0034475997
144,82,1.02622896e-10
144,83,0.0002972255
144,407,1.4180772e-07
144,422,1.395011e-06
144,515,1.5852145e-05
144,516,5.914117e-10
144,517,1.8566101e-06
144,771,5.296019e-10
144,1850,1.4642842e-14
145,1845,1.0594997e-08
146,153,0.44974604
146,155,0.23227705
148,20,0.0033669742
148,21,0.00018728938
148,175,0.007559849
148,176,0.008304608
148,515,0.00040219663
148,516,1.5659515e-09
148,517,1.2823809e-07
148,658,0.06044998
148,659,2.034759e-07
148,660,5.263586e-12
148,661,5.297559e-07
148,662,2.7906513e-10
148,663,0.07086328
148,664,9.33418e-05
148,665,9.104603e-09
148,666,1.8957396e-06
148,667,0.010200482
148,1117,2.7976964e-06
148,1118,1.3985233e-12
148,1871,3.952275e-05
149,237,0.25471216
150,1922,0.09375715
150,1923,7.4358627e-07
151,392,0.10259323
151,393,0.21856943
152,241,0.08757706
152,349,0.2744009
152,876,0.35468155
152,1130,0.04168148
152,1152,0.4171195
152,1158,0.18037152
152,1159,0.17315853
152,1160,0.18074557
152,1161,0.2974908
152,1162,0.15744828
152,1163,0.5884454
152,1165,0.43034443
152,1169,0.1883307
152,1173,0.08971141
152,1396,0.35898373
152,1397,0.49481577
152,1398,0.11828996
152,1400,0.19533472
152,1401,0.25168467
152,1402,0.16806504
153,149,0.46232373
153,237,0.546291
153,1279,0.26324776
153,1922,0.48497093
155,149,0.20039056
155,1279,0.1913417
157,259,0.05781889
157,265,0.02245327
157,878,0.0854523
157,883,0.04970668
157,884,0.017844036
157,914,0.3206955
157,926,0.32897794
157,1268,0.35854357
159,704,1.6948709e-13
159,707,7.8330044e-07
159,708,5.098348e-08
159,714,7.6185006e-06
160,704,1.047281e-07
160,707,6.661289e-07
160,708,1.2969165e-10
160,709,0.009317712
160,710,0.23443319
160,711,0.3838091
160,714,0.039503407
161,396,0.30082905
161,538,0.27997807
161,564,0.26283816
161,567,0.16163301
161,568,0.019493502
161,569,0.08533499
161,622,0.07080935
161,623,0.5576881
161,624,0.12778047
161,625,0.123639695
161,632,0.4800709
161,633,0.40168208
161,635,0.38783857
161,872,0.13756981
161,942,0.37896496
161,1010,0.13952506
161,1014,0.4879154
161,1205,0.17860372
161,1274,0.2877367
161,1318,0.21663776
161,1319,0.3712753
161,1361,0.057655744
161,1362,0.5753636
161,1860,0.08649254
162,672,4.6423905e-09
162,673,4.3766457e-10
162,674,1.9192184e-07
163,149,0.2586017
163,451,2.1815554e-08
164,1647,0.40561685
164,1648,0.09626543
164,1931,0.1639109
165,1647,0.14410812
165,1648,0.03903315
165,1931,0.0066172713
167,741,0.15103029
167,1444,0.1550347
168,20,0.3102333
168,73,5.748307e-05
168,175,0.029881027
168,176,0.08833112
168,177,0.13882709
169,20,0.011442987
169,73,3.0629393e-15
169,175,0.09599879
169,176,0.1114886
169,177,0.10290237
170,73,3.178349e-09
170,175,0.014122414
170,176,0.015674472
170,177,0.083801776
171,20,0.106919944
171,73,6.7439373e-07
171,175,0.009941998
171,176,0.03194578
171,177,0.15111618
172,73,9.369677e-07
172,175,0.0031273137
172,176,0.0021619522
172,177,0.009950079
173,73,1.1027341e-06
173,175,0.009279026
173,176,0.0021343734
173,177,0.0007648744
174,73,0.1090924
174,175,0.015790615
174,176,0.111607425
174,177,0.021478087
175,23,0.01874873
175,177,0.04345759
175,798,0.0953383
175,1158,0.10333091
175,1160,0.22968595
175,1161,0.09591468
175,1162,0.046374727
175,1163,0.61580557
175,1165,0.26928282
175,1261,0.02300152
175,1765,0.051559728
175,1769,0.015479724
175,1772,0.05346375
176,23,0.040829524
176,177,0.12338748
176,798,0.080620654
176,1158,0.30519268
176,1160,0.17263888
176,1161,0.066051245
176,1162,0.11503824
176,1163,0.2832096
176,1165,0.22301447
176,1261,0.14669041
176,1765,0.0061766123
176,1769,0.068503134
176,1772,0.13038078
177,1158,0.20646147
177,1160,0.1900873
177,1161,0.029682267
177,1162,0.17540349
177,1163,0.58967483
177,1165,0.10059045
177,1765,0.049281508
177,1769,0.029374093
177,1772,0.029208504
180,1016,0.046819475
181,1134,0.057609316
181,1135,0.16479775
182,1049,2.811868e-07
182,1050,6.2356793e-13
184,538,0.053631183
184,569,0.24755616
185,422,0.061868936
185,700,0.12855849
185,701,0.28903782
185,702,0.13124393
185,1749,1.3736759e-05
185,2000,5.9246666e-08
185,2004,1.5632757e-08
186,187,5.233606e-10
186,1512,0.066759154
186,1513,0.0011220351
186,1514,0.22600989
186,1515,0.17379943
186,1519,0.0614556
186,1520,0.03515254
186,1521,0.017451242
186,1821,1.4519507e-09
186,1825,1.3516244e-08
186,1826,1.14521816e-10
187,1512,0.018214991
187,1513,0.30632347
187,1514,0.10027248
187,1515,0.11198679
187,1519,0.109572664
187,1520,0.3691645
187,1521,0.019196121
187,1825,7.659555e-11
207,1749,2.5617345e-07
208,26,4.0454564e-05
208,28,5.8001202e-05
208,29,2.9172652e-08
208,30,0.0003100764
208,31,3.3998095e-08
208,32,1.1352888e-06
208,33,0.000517065
208,34,2.7556069e-10
208,35,2.2009947e-10
208,209,6.055051e-11
208,210,2.0133262e-08
208,211,4.479091e-06
208,212,1.8102439e-07
208,215,5.745912e-08
208,216,0.03052745
208,217,1.1936634e-05
208,218,3.870071e-12
208,219,2.193896e-08
208,220,0.013715758
208,221,5.826905e-05
208,222,0.049650487
208,223,0.008343643
208,1244,2.801343e-10
208,1245,4.899128e-12
208,1246,1.1967496e-08
208,1247,0.007522016
208,1289,0.00011156755
208,1290,0.0056313346
208,1291,0.00973921
208,1348,1.3684195e-07
208,1349,4.3933735e-08
208,1350,2.998647e-11
208,1498,1.7034847e-11
208,1499,3.2849067e-07
208,1500,1.3888996e-09
208,1501,4.5071713e-05
208,1502,4.4422793e-13
208,1572,3.4817673e-13
208,1573,9.956871e-06
208,1574,0.16197802
208,1610,4.4216824e-07
208,1611,0.4660369
209,26,3.7783374e-11
209,28,1.2025188e-10
209,29,1.496896e-07
209,30,2.4468687e-07
209,31,9.7628315e-11
209,32,0.00013408816
209,33,1.7683909e-09
209,34,2.3399666e-06
209,35,6.062333e-06
209,210,6.770135e-11
209,211,1.4917031e-06
209,212,0.061945487
209,215,0.04783405
209,216,1.1460278e-05
209,217,6.989866e-11
209,218,5.9211278e-08
209,219,8.246792e-10
209,220,4.325994e-07
209,221,7.798982e-09
209,222,0.2657287
209,223,4.5992303e-09
209,1244,1.0843014e-07
209,1245,0.0033930065
209,1246,0.000793752
209,1247,7.432117e-08
209,1289,2.2568824e-11
209,1290,0.040097993
209,1291,0.0032741209
209,1348,0.011453173
209,1349,1.2894481e-09
209,1350,2.192763e-12
209,1498,1.0125011e-08
209,1499,2.4707482e-08
209,1500,1.5217397e-07
209,1501,3.8533635e-08
209,1502,0.00069667056
209,1572,1.5196592e-11
209,1573,3.182143e-09
209,1574,1.087245e-06
209,1610,1.0830227e-09
209,1611,0.00011624566
210,26,0.023235096
210,28,4.094154e-10
210,29,2.6742588e-09
210,30,6.0642314e-08
210,31,6.587395e-06
210,32,3.052142e-06
210,33,4.1490208e-10
210,34,0.096154466
210,35,8.447261e-13
210,211,8.763515e-06
210,212,3.7900885e-12
210,215,0.00022708674
210,216,5.9174477e-06
210,217,9.088584e-09
210,218,5.8800692e-06
210,219,0.004421066
210,220,2.344863e-09
210,221,3.703159e-14
210,222,0.4659695
210,223,1.01599234e-07
210,1244,2.4658476e-07
210,1245,2.6356659e-06
210,1246,0.055278942
210,1247,2.8046239e-09
210,1289,8.5917884e-10
210,1290,0.039347973
210,1291,0.014979786
210,1348,1.4349473e-11
210,1349,6.6105817e-06
210,1350,2.3294474e-08
210,1498,4.4251385e-09
210,1499,2.1566608e-07
210,1500,1.4075471e-09
210,1501,8.203133e-09
210,1502,3.701832e-05
210,1572,4.688246e-06
210,1573,1.09249165e-10
210,1574,3.8359154e-05
210,1610,4.350011e-05
210,1611,8.494344e-06
211,26,4.5838665e-06
211,28,9.987247e-09
211,29,1.9509963e-09
211,30,5.4683015e-11
211,31,7.2249084e-10
211,32,5.1572476e-07
211,33,1.699908e-10
211,34,6.166547e-10
211,35,0.0047557424
211,212,7.387592e-07
211,215,9.5048154e-07
211,216,0.006964944
211,217,5.3441236e-05
211,218,3.5832838e-06
211,219,2.654988e-06
211,220,7.845824e-12
211,221,1.4432648e-07
211,222,0.1403783
211,223,2.4814208e-13
211,1244,1.3317005e-05
