Drug A,Drug B,Cell Line Name,Score
Sunitinib,Lapatinib,SK-OV-3,16.1850033157246
vinblastine,Vorinostat,OVCAR3,-1.289264920121349
dexamethasone,Sunitinib,A2058,-15.7834934865799
metformin,Lapatinib,NCIH23,-2.8472026300298463
Vorinostat,Sorafenib,A375,2.86709961553106
paclitaxel,Vorinostat,SKMES1,-1.7943154401891548
paclitaxel,Sorafenib,A375,6.07843040491799
paclitaxel,Vorinostat,OVCAR3,3.1988276731025875
Lapatinib,Dasatinib,SW837,20.7191486697607
Dasatinib,Sorafenib,OV90,8.678125432705007
Lapatinib,geldanamycin,A375,-6.135426654744688
Vorinostat,Dasatinib,CAOV3,5.58846482112586
dexamethasone,Dasatinib,HCT116,-20.5869014386951
Lapatinib,Dasatinib,A375,-15.991582533821994
paclitaxel,Sunitinib,NCIH23,-2.941164138388841
metformin,Sunitinib,HT144,-14.57002364123529
Sunitinib,Erlotinib,A375,6.6154810826822
metformin,Vorinostat,T-47D,-21.4141717786538
vinblastine,geldanamycin,RPMI7951,0.4076170529080399
Erlotinib,geldanamycin,SW-620,-3.8590388668775
Sunitinib,geldanamycin,NCI-H460,5.61896917638109
Vorinostat,Dasatinib,NCIH23,-0.5734820606807138
Erlotinib,geldanamycin,A2058,4.398742241377427
Erlotinib,Dasatinib,MDAMB436,3.59745169898486
metformin,Sunitinib,UACC62,-56.2560888739038
Vorinostat,Lapatinib,VCAP,3.27144637329635
Dasatinib,geldanamycin,OVCAR3,0.5211206139658471
paclitaxel,Vorinostat,A375,-1.9802660997523944
Lapatinib,Sorafenib,SKMES1,-2.4599041427842496
paclitaxel,Sorafenib,UACC62,-0.89184437235696
Vorinostat,Sorafenib,UWB1289,4.39789099231211
paclitaxel,Erlotinib,UWB1289,1.99934019108803
Lapatinib,geldanamycin,NCIH2122,4.30511943579503
metformin,Dasatinib,MDAMB436,1.9806048133258944
paclitaxel,Dasatinib,NCIH2122,-44.9949251983702
Lapatinib,Sorafenib,SK-OV-3,13.9953943577381
Dasatinib,geldanamycin,A2780,-3.15562863494722
Lapatinib,geldanamycin,SK-OV-3,3.812227003524945
dexamethasone,Sorafenib,HT29,-16.600339428286603
Erlotinib,geldanamycin,CAOV3,3.320229681965675
Dasatinib,Sorafenib,RKO,4.179707781567577
dexamethasone,geldanamycin,NCIH520,-35.2906329121599
metformin,Sunitinib,A2058,-30.89708550466269
paclitaxel,Erlotinib,NCIH23,-2.7468186065138984
geldanamycin,Sorafenib,UWB1289,-1.5699354762224491
geldanamycin,Sorafenib,OVCAR3,-16.475900892606802
Vorinostat,Sunitinib,OVCAR3,-13.790764753514
Vorinostat,Sorafenib,RPMI7951,-10.539071528779305
Erlotinib,Sorafenib,OVCAR3,-6.066411004621831
metformin,geldanamycin,CAOV3,-9.619042312244815
metformin,Erlotinib,VCAP,-12.208208404490907
metformin,Vorinostat,UACC62,-24.577379709126298
Vorinostat,Sorafenib,PA1,-4.062121175440552
metformin,Erlotinib,CAOV3,-50.4820483838523
metformin,Dasatinib,T-47D,-4.534682244798708
dexamethasone,Erlotinib,UWB1289,-15.559462368784592
paclitaxel,Erlotinib,SW837,-1.657597602265355
dexamethasone,Sunitinib,OCUBM,-12.533050119535002
Erlotinib,Dasatinib,NCIH23,6.99756701325662
Vorinostat,geldanamycin,UACC62,-6.745372906074374
Vorinostat,Sunitinib,A375,-2.3538192484503564
vinblastine,Sorafenib,NCIH2122,2.0008593011464906
paclitaxel,Lapatinib,NCIH2122,-2.289513933263135
paclitaxel,Erlotinib,HT29,4.25403099118957
Erlotinib,Sorafenib,LOVO,-4.0896099478500325
Erlotinib,geldanamycin,A2780,3.3452637215970498
metformin,Sorafenib,NCI-H460,-21.61387508166409
Lapatinib,Dasatinib,A2058,14.9823899147147
metformin,Erlotinib,UACC62,-30.7261055182573
Erlotinib,Dasatinib,HT144,-16.8307740899425
paclitaxel,Vorinostat,LOVO,2.1560784090827942
vinblastine,Vorinostat,MDAMB436,0.1461877509898399
Lapatinib,geldanamycin,SKMES1,4.28301459624688
Erlotinib,Sorafenib,NCI-H460,1.51502173443586
dexamethasone,Erlotinib,SKMEL30,-31.515616413872173
Dasatinib,geldanamycin,UWB1289,-5.94174589421185
Vorinostat,Lapatinib,NCIH2122,3.77256113899207
paclitaxel,Dasatinib,OCUBM,-1.4412632820262703
metformin,Vorinostat,OVCAR3,-51.6773231694491
dexamethasone,Sorafenib,HCT116,-15.902118442879
dexamethasone,geldanamycin,NCI-H460,-21.0606958753072
vinblastine,Dasatinib,A375,-1.876637029070265
vinblastine,Vorinostat,T-47D,6.097122298913325
geldanamycin,Sorafenib,A427,1.350733135180331
Sunitinib,Lapatinib,A2780,8.453421074249384
metformin,Lapatinib,UACC62,-69.1366966634013
metformin,geldanamycin,VCAP,-60.92137282626391
Vorinostat,Dasatinib,LOVO,-0.3136273830120112
Dasatinib,geldanamycin,NCIH23,-0.6435038581465955
Vorinostat,Sorafenib,NCI-H460,-0.0084306638066775
vinblastine,Sorafenib,NCIH520,2.603164662477901
metformin,Vorinostat,SW-620,-68.1959205924323
vinblastine,Lapatinib,NCI-H460,-2.491707941339629
Lapatinib,Dasatinib,UWB1289,7.42840635595139
metformin,Erlotinib,SW837,-35.1782981083837
Vorinostat,Dasatinib,HT29,0.9601515747159592
metformin,Lapatinib,LOVO,-8.237627320974727
metformin,Dasatinib,SW837,-17.5801214502402
paclitaxel,Lapatinib,NCIH520,-10.415057364934407
Vorinostat,Dasatinib,NCI-H460,-4.361976736345532
geldanamycin,Sorafenib,NCIH520,2.283405953189745
dexamethasone,Dasatinib,PA1,-6.262949496708321
paclitaxel,Sorafenib,NCIH1650,-5.00028834575103
Vorinostat,Sunitinib,T-47D,-14.434457477598505
Dasatinib,Sorafenib,RPMI7951,-2.260381023139061
metformin,Sunitinib,NCIH23,-21.5531296050118
paclitaxel,Sorafenib,LOVO,-6.79658968512302
paclitaxel,Sunitinib,A375,8.149714042401495
paclitaxel,Erlotinib,OV90,0.1590569364430157
metformin,Dasatinib,NCIH23,-7.920344649869953
dexamethasone,Sunitinib,UWB1289,-8.80546181278599
geldanamycin,Sorafenib,RKO,-0.0780407432645869
paclitaxel,Lapatinib,SKMES1,9.144089281431205
paclitaxel,Dasatinib,NCIH1650,8.91646092056966
dexamethasone,Lapatinib,NCI-H460,-5.16341129781556
metformin,Sorafenib,SKMEL30,-20.9507978903398
Lapatinib,geldanamycin,UACC62,3.59102041590596
Vorinostat,geldanamycin,A2780,0.2570808252882703
Dasatinib,geldanamycin,HCT116,-20.9676231329802
paclitaxel,geldanamycin,A427,-2.643556292002
dexamethasone,Vorinostat,UWB1289,-27.8629509568953
Sunitinib,Lapatinib,UWB1289,3.85944773684647
dexamethasone,Sunitinib,RPMI7951,-14.4061745570978
Dasatinib,geldanamycin,NCIH520,-3.7008288999313423
Sunitinib,Sorafenib,NCIH2122,-14.4731176558811
vinblastine,geldanamycin,A427,-5.331847529263395
Lapatinib,Dasatinib,RKO,2.461922216333884
Vorinostat,Erlotinib,RKO,-2.588665914009158
vinblastine,Vorinostat,UACC62,0.996650643215182
dexamethasone,geldanamycin,SK-OV-3,1.869241020829697
dexamethasone,Lapatinib,HT144,-27.96215708599589
metformin,Dasatinib,LOVO,-9.325981865786185
metformin,Vorinostat,A2058,-8.72128086410909
metformin,Dasatinib,VCAP,0.046018285265003
paclitaxel,Dasatinib,OVCAR3,2.13745295521649
Lapatinib,Erlotinib,SW-620,-10.586292641023492
vinblastine,Erlotinib,LOVO,5.16750826555368
Sunitinib,Erlotinib,HT29,13.644333664082708
Sunitinib,Sorafenib,OV90,-7.639409008216227
dexamethasone,Lapatinib,A375,-3.637071869773312
dexamethasone,Sorafenib,LOVO,-3.270422191581055
metformin,Sorafenib,A427,-23.975827854410426
Erlotinib,Dasatinib,T-47D,2.726862934921635
Lapatinib,Sorafenib,RKO,2.76740193393285
Erlotinib,geldanamycin,PA1,1.4803529144374856
dexamethasone,geldanamycin,MDAMB436,-26.2706781913698
vinblastine,Sunitinib,SK-OV-3,3.62056380925444
Vorinostat,Sunitinib,OCUBM,-1.8239337240231768
dexamethasone,Vorinostat,RKO,-28.13472322157985
metformin,geldanamycin,OV90,-4.51305804704249
dexamethasone,Sunitinib,MDAMB436,-17.0119321722455
dexamethasone,Lapatinib,SKMES1,-11.133669865203094
paclitaxel,Sorafenib,RKO,-1.0680791130593923
Vorinostat,Erlotinib,UWB1289,5.062784719364307
Lapatinib,Dasatinib,LOVO,8.833837192566008
Vorinostat,Lapatinib,A375,-10.739322929783883
Sunitinib,Erlotinib,SKMEL30,1.83593808226401
Dasatinib,Sorafenib,UWB1289,6.01696699102072
dexamethasone,Sorafenib,SK-OV-3,-0.6884117876070912
paclitaxel,geldanamycin,SKMEL30,-2.390619984667185
geldanamycin,Sorafenib,MDAMB436,-11.864177458483407
vinblastine,Sunitinib,VCAP,-1.1091988250418725
dexamethasone,Sunitinib,PA1,1.437241653553571
metformin,Erlotinib,A2780,-48.3858044800915
vinblastine,Dasatinib,HCT116,-76.9668504799361
Sunitinib,Lapatinib,LOVO,9.06213659212517
Vorinostat,Lapatinib,UACC62,6.167862854629888
dexamethasone,Sunitinib,SK-OV-3,-1.930224441335125
vinblastine,Erlotinib,SKMEL30,7.73570234615748
metformin,Sorafenib,CAOV3,-24.4869919201538
metformin,Erlotinib,HCT116,-89.5439156156453
vinblastine,Vorinostat,A375,-5.14141487663266
Vorinostat,Sunitinib,PA1,-2.07036107592124
vinblastine,Sorafenib,HCT116,5.59963570142504
Vorinostat,geldanamycin,MDAMB436,4.49646859469848
paclitaxel,Dasatinib,A2780,0.1119561526876595
metformin,Lapatinib,MDAMB436,-14.6311710829416
Vorinostat,Lapatinib,SKMEL30,-1.79502295092813
Vorinostat,Sunitinib,NCIH1650,-5.527709296795018
Dasatinib,Sorafenib,VCAP,6.720388221210122
Vorinostat,geldanamycin,OVCAR3,-2.487076105276776
Sunitinib,Erlotinib,LOVO,9.550892694239591
dexamethasone,Vorinostat,SW837,-10.128266274366498
Vorinostat,geldanamycin,T-47D,-0.6579761516790089
Lapatinib,Dasatinib,OV90,3.719171936095444
Vorinostat,Dasatinib,A375,-7.187555808667961
Vorinostat,Sunitinib,NCIH520,-0.6907348474047925
dexamethasone,Vorinostat,NCI-H460,-33.9587360563784
