Drug A,Drug B,Cell Line Name,Score
paclitaxel,Sunitinib,SKMEL30,-0.2642143205483515
vinblastine,Vorinostat,A2780,2.776867734737273
Sunitinib,geldanamycin,SKMEL30,0.7860328468455551
dexamethasone,Sunitinib,LOVO,-8.39479061793487
Sunitinib,Dasatinib,NCIH520,6.442434166934048
Dasatinib,Sorafenib,A375,11.316750179392892
Sunitinib,Sorafenib,MDAMB436,-13.8996269060666
geldanamycin,Sorafenib,SKMES1,-2.8859593337581737
Sunitinib,Lapatinib,UACC62,16.9968892380515
vinblastine,Sunitinib,NCIH2122,-2.552277046947741
dexamethasone,Dasatinib,UACC62,-10.968565079401992
dexamethasone,Vorinostat,OVCAR3,-31.380009974583203
paclitaxel,geldanamycin,RPMI7951,0.369316059642221
paclitaxel,geldanamycin,A375,-1.32131943338233
dexamethasone,Vorinostat,CAOV3,5.989492839405608
paclitaxel,Erlotinib,SKMES1,2.42002639701588
Vorinostat,Lapatinib,A427,-11.18181257464061
dexamethasone,Sunitinib,SW-620,-24.2508933717269
metformin,Sorafenib,PA1,-28.9638748432599
dexamethasone,Dasatinib,HT29,-13.563015982384195
Erlotinib,Sorafenib,HCT116,-3.41466344580097
geldanamycin,Sorafenib,UACC62,3.2582764286422226
Sunitinib,Dasatinib,RPMI7951,-4.736229867816737
dexamethasone,Vorinostat,OCUBM,-37.2883298194418
dexamethasone,Vorinostat,PA1,-34.727836669101
metformin,Sunitinib,SKMES1,-44.1817825469333
Lapatinib,Erlotinib,HT29,1.5275640312561216
Sunitinib,Erlotinib,OCUBM,5.598134989920393
paclitaxel,Vorinostat,NCIH520,3.600655729290548
Vorinostat,Sunitinib,A2780,-1.61504571199055
metformin,geldanamycin,HT144,-22.4462583852743
Vorinostat,Sunitinib,HT144,-5.8677981963370005
paclitaxel,Sunitinib,SW-620,6.753311816554961
metformin,Dasatinib,A2780,9.772192422094813
dexamethasone,Lapatinib,NCIH1650,-0.8014467498558491
vinblastine,Sorafenib,RPMI7951,-2.4097304318056905
paclitaxel,Dasatinib,VCAP,-17.309192174305
dexamethasone,Erlotinib,NCIH23,-24.2572199033326
Lapatinib,Dasatinib,SW-620,-0.003939288658445
vinblastine,Sorafenib,A2058,7.570838092245207
metformin,Sorafenib,NCIH520,-40.922076323723
paclitaxel,geldanamycin,RKO,4.743603615290096
Lapatinib,Sorafenib,SW-620,0.3837795244341289
paclitaxel,geldanamycin,SW-620,2.6303171850506604
vinblastine,Lapatinib,HT144,1.3155747227446202
Vorinostat,Dasatinib,NCIH2122,-36.50577458359941
metformin,Sorafenib,UWB1289,-26.6822467124322
Vorinostat,geldanamycin,UWB1289,4.38808277416547
Dasatinib,geldanamycin,UACC62,-6.47138721063866
metformin,Dasatinib,OCUBM,-6.3500959185649
vinblastine,Vorinostat,NCIH2122,2.35160533891099
Sunitinib,Lapatinib,NCI-H460,5.4465900456679694
dexamethasone,Erlotinib,LOVO,-12.5922662394529
Sunitinib,Lapatinib,PA1,17.8138573048897
Lapatinib,Dasatinib,NCIH520,3.78247800369874
Dasatinib,geldanamycin,RKO,-2.8447496930443927
vinblastine,Lapatinib,RPMI7951,-2.93911844531118
dexamethasone,Erlotinib,NCIH2122,7.45084701577923
Dasatinib,Sorafenib,NCIH1650,5.42147270471237
dexamethasone,Sunitinib,HT29,-9.70693692529289
geldanamycin,Sorafenib,VCAP,-10.35739215730591
Erlotinib,Sorafenib,HT29,0.1692077246922899
vinblastine,Erlotinib,UACC62,7.285509446842615
paclitaxel,Dasatinib,NCI-H460,-39.0956747424042
paclitaxel,Sunitinib,HT29,3.1416241584890576
paclitaxel,Vorinostat,NCIH23,-3.0345245902191325
Lapatinib,Dasatinib,T-47D,7.06032809637297
dexamethasone,Lapatinib,T-47D,-19.100904418149
dexamethasone,Dasatinib,CAOV3,11.0853991753379
paclitaxel,Erlotinib,SKMEL30,-0.1240821746904601
dexamethasone,Lapatinib,RKO,-24.992167376126925
Vorinostat,Sunitinib,NCIH2122,-6.89310310865277
Erlotinib,Dasatinib,NCIH1650,11.2728180991378
dexamethasone,Erlotinib,OVCAR3,-15.0089303719363
paclitaxel,Erlotinib,MDAMB436,0.7982616963508231
dexamethasone,Erlotinib,A375,-26.258782255785
Dasatinib,Sorafenib,OVCAR3,0.7345204104922589
metformin,Lapatinib,NCI-H460,-1.2671721747064446
vinblastine,Sunitinib,OV90,-82.13826531723697
paclitaxel,geldanamycin,PA1,0.5045482395984724
dexamethasone,geldanamycin,OV90,-11.219410776078313
paclitaxel,Sorafenib,NCI-H460,3.1327986373042376
Sunitinib,Erlotinib,CAOV3,6.71098989067457
metformin,Sorafenib,A2058,-46.587141393021525
vinblastine,Vorinostat,SKMEL30,-13.8157551615103
vinblastine,geldanamycin,UWB1289,1.8368511005450223
paclitaxel,Vorinostat,UWB1289,-0.897066728281827
dexamethasone,Vorinostat,T-47D,-38.7823663998969
Vorinostat,Sorafenib,UACC62,-3.36735139960915
dexamethasone,Lapatinib,UACC62,-12.7386491421071
vinblastine,Sunitinib,UACC62,2.595279020812243
metformin,Sunitinib,VCAP,-17.6906096863185
Vorinostat,Lapatinib,SW837,5.42509465390903
Vorinostat,geldanamycin,PA1,-4.666937653128132
vinblastine,Erlotinib,OV90,8.922207576391518
vinblastine,geldanamycin,HT144,-1.4230966237807086
vinblastine,Erlotinib,NCIH23,3.7606671418030695
dexamethasone,Sorafenib,SKMEL30,-5.17831154550348
dexamethasone,Vorinostat,OV90,-7.952166005584182
Erlotinib,Dasatinib,SKMES1,11.10272802991041
dexamethasone,Sorafenib,A2780,-12.2162083245621
Lapatinib,Erlotinib,VCAP,1.026942322157092
vinblastine,geldanamycin,OV90,-3.4922781726655696
dexamethasone,Dasatinib,NCIH1650,-10.5414716495377
Dasatinib,geldanamycin,LOVO,2.35164464781062
dexamethasone,Sorafenib,NCIH2122,-7.81388191369781
paclitaxel,Sorafenib,MDAMB436,-5.45440876641342
paclitaxel,Lapatinib,CAOV3,7.99575647038201
paclitaxel,Lapatinib,SW837,6.147225205740463
metformin,geldanamycin,MDAMB436,-31.4759298257721
metformin,Dasatinib,A375,-57.144820014625296
Sunitinib,Lapatinib,MDAMB436,1.166748445159433
metformin,Lapatinib,HT29,-11.916211326129387
dexamethasone,Sunitinib,A2780,-21.8962191024866
Erlotinib,Dasatinib,OVCAR3,13.9692836454661
Sunitinib,Sorafenib,A375,4.316615136301563
paclitaxel,Lapatinib,NCI-H460,-30.8171784242839
paclitaxel,Lapatinib,RPMI7951,-13.2494383747796
Vorinostat,Erlotinib,OV90,3.3899996482015826
vinblastine,Vorinostat,UWB1289,-0.0075038478591599
dexamethasone,Sunitinib,OV90,4.82455755953161
Sunitinib,geldanamycin,UWB1289,-9.509135784465323
paclitaxel,Dasatinib,UACC62,-7.69948364751984
Vorinostat,Erlotinib,SW837,10.229168329440906
vinblastine,geldanamycin,OCUBM,-16.8483709423333
metformin,Vorinostat,RKO,-70.65073406723695
vinblastine,Erlotinib,MDAMB436,5.07108724357905
Vorinostat,Lapatinib,A2058,-0.2898522089969393
Sunitinib,Lapatinib,OV90,4.435147085081137
vinblastine,geldanamycin,RKO,-2.202886656443709
paclitaxel,Sorafenib,SW837,-5.800670766453999
vinblastine,Dasatinib,VCAP,1.6646916021852596
vinblastine,geldanamycin,SW-620,-5.5186956836840375
Lapatinib,geldanamycin,OCUBM,-1.7663441991754285
dexamethasone,Lapatinib,A2780,-11.302161927872188
vinblastine,Erlotinib,NCI-H460,10.41580460128629
metformin,Sorafenib,T-47D,-1.3326443092463092
dexamethasone,Lapatinib,HT29,-23.7494411406013
Lapatinib,Dasatinib,NCI-H460,-2.6053130644292946
Dasatinib,Sorafenib,A427,10.013204486477417
paclitaxel,Erlotinib,A2780,1.7249239205326918
vinblastine,Lapatinib,SKMES1,-2.85382252753121
dexamethasone,Erlotinib,UACC62,-25.55316918036869
paclitaxel,geldanamycin,SK-OV-3,2.3166834950764685
paclitaxel,Vorinostat,NCIH1650,0.3224388648416145
Erlotinib,geldanamycin,A375,9.328533024448705
vinblastine,Erlotinib,SKMES1,1.8601156760560384
paclitaxel,Dasatinib,SKMES1,6.58117049992555
Vorinostat,Dasatinib,UWB1289,-0.4835459876036119
Vorinostat,Erlotinib,SK-OV-3,2.204062447972561
dexamethasone,Lapatinib,SK-OV-3,7.522446474796843
paclitaxel,Sunitinib,OVCAR3,-16.967828162594074
dexamethasone,Sorafenib,CAOV3,15.6414782015599
Erlotinib,Sorafenib,A427,3.682989905065457
Sunitinib,Erlotinib,HT144,2.188685633501576
Lapatinib,Dasatinib,NCIH1650,8.596988309863011
vinblastine,Lapatinib,UWB1289,0.2044267191685782
Lapatinib,Sorafenib,A2058,9.400493271217616
vinblastine,Vorinostat,RKO,-0.0918051514147744
dexamethasone,Dasatinib,NCIH2122,20.7428439693387
Sunitinib,Sorafenib,NCIH520,-2.489313079893845
Sunitinib,geldanamycin,RPMI7951,-10.78700495517378
paclitaxel,Lapatinib,HT29,1.844566842421384
metformin,Lapatinib,OV90,-2.989164004622407
vinblastine,Erlotinib,RKO,6.987950206462267
paclitaxel,Erlotinib,T-47D,0.1235817830644999
paclitaxel,Dasatinib,A2058,-12.4595255596924
dexamethasone,Erlotinib,CAOV3,7.418770080750715
metformin,geldanamycin,SKMES1,-33.7712071062874
Sunitinib,Erlotinib,OV90,5.586124430090477
Erlotinib,geldanamycin,LOVO,-3.72583443525641
paclitaxel,Erlotinib,LOVO,5.29091659278858
dexamethasone,Sorafenib,UACC62,-11.9846830308257
metformin,Vorinostat,OCUBM,-13.2752747780792
Vorinostat,Lapatinib,HT29,5.86288473591452
Lapatinib,geldanamycin,A427,0.8086942897832163
metformin,Vorinostat,VCAP,-62.9612541332419
Vorinostat,Sorafenib,HT29,-5.3185412482723295
dexamethasone,Vorinostat,HCT116,-38.4626262988146
paclitaxel,geldanamycin,T-47D,-17.6830733389949
Sunitinib,Sorafenib,CAOV3,-3.60075442831331
vinblastine,geldanamycin,CAOV3,0.0285872237409883
Vorinostat,Erlotinib,LOVO,5.009535132419683
paclitaxel,Sorafenib,SKMEL30,3.24770439300306
vinblastine,Sorafenib,A375,8.398744223780918
vinblastine,Vorinostat,HT29,-2.698100773809443
vinblastine,geldanamycin,T-47D,-39.4932668903457
paclitaxel,Vorinostat,T-47D,7.692941411907634
Vorinostat,geldanamycin,HT29,-1.9977872313530125
Sunitinib,Lapatinib,HT29,16.5479703149859
Lapatinib,geldanamycin,T-47D,-2.3458288386735573
metformin,Sunitinib,SKMEL30,-75.56229656723696
metformin,Sorafenib,NCIH23,-26.0047332498617
Dasatinib,Sorafenib,CAOV3,7.656482330373112
Dasatinib,geldanamycin,HT144,-37.9495035857927
vinblastine,geldanamycin,LOVO,-9.742168339465294
metformin,Sorafenib,HT144,-46.862925671502296
Erlotinib,Dasatinib,A375,0.5394390329931549
metformin,Lapatinib,RKO,-78.7451798053926
vinblastine,Erlotinib,UWB1289,7.33919324558513
Sunitinib,geldanamycin,SW-620,1.4955767028094
paclitaxel,Sorafenib,OVCAR3,-12.53254789251529
metformin,Sunitinib,OV90,5.5273920092716775
