Drug A,Drug B,Cell Line Name,Score
paclitaxel,Sunitinib,NCIH2122,-17.0314498829154
dexamethasone,Lapatinib,NCI-H460,-5.16341129781556
Lapatinib,Sorafenib,A427,4.96190002222477
metformin,Vorinostat,OCUBM,-13.2752747780792
vinblastine,Vorinostat,NCIH1650,-4.662511414401839
vinblastine,Erlotinib,CAOV3,8.204494762209066
vinblastine,Sorafenib,NCIH2122,2.0008593011464906
vinblastine,Sunitinib,T-47D,-70.8116033690518
vinblastine,Sunitinib,PA1,0.3302260274555297
vinblastine,Sorafenib,NCIH23,-0.29408409265346
metformin,Sunitinib,MDAMB436,-58.4491138315396
Vorinostat,geldanamycin,RPMI7951,-5.8772631055401
Sunitinib,Lapatinib,RKO,3.73205068567752
Dasatinib,Sorafenib,A375,11.316750179392892
dexamethasone,Sunitinib,VCAP,-12.0847368637308
Vorinostat,Sorafenib,SKMES1,-0.1428452494230792
Sunitinib,Lapatinib,A427,12.0378145652987
paclitaxel,Sorafenib,HT29,-2.19578977406709
paclitaxel,Dasatinib,OCUBM,-1.4412632820262703
metformin,Lapatinib,A2058,-11.03094492075089
vinblastine,geldanamycin,NCIH520,-9.341800010912078
vinblastine,Vorinostat,SKMEL30,-13.8157551615103
Erlotinib,Dasatinib,UACC62,7.877641553655238
paclitaxel,Sorafenib,UWB1289,-0.7455370396145937
Vorinostat,geldanamycin,SW-620,-6.75960002722117
vinblastine,Lapatinib,VCAP,2.334382802629
Vorinostat,Erlotinib,OV90,3.3899996482015826
metformin,Erlotinib,A375,-82.4887013651952
Sunitinib,Lapatinib,CAOV3,14.8229623836697
metformin,Dasatinib,A2780,9.772192422094813
Vorinostat,Lapatinib,RPMI7951,-0.3170472839931941
paclitaxel,Lapatinib,LOVO,5.35198813185094
Vorinostat,Sunitinib,OV90,-27.1636490162131
Sunitinib,Lapatinib,SW837,14.8508222506114
vinblastine,Sorafenib,SW837,3.0307168501552093
dexamethasone,Lapatinib,HT144,-27.96215708599589
Sunitinib,Lapatinib,NCI-H460,5.4465900456679694
Lapatinib,Sorafenib,A2780,2.11900133622217
dexamethasone,Sunitinib,NCIH520,-12.147399114840605
vinblastine,Sunitinib,SK-OV-3,3.62056380925444
dexamethasone,geldanamycin,NCIH520,-35.2906329121599
dexamethasone,Sunitinib,PA1,1.437241653553571
dexamethasone,Dasatinib,SKMEL30,-6.560167066336443
vinblastine,Lapatinib,HT144,1.3155747227446202
Sunitinib,Sorafenib,UWB1289,-3.21662088766757
paclitaxel,Erlotinib,RPMI7951,0.8825935384285006
Dasatinib,Sorafenib,CAOV3,7.656482330373112
metformin,Sunitinib,OV90,5.5273920092716775
paclitaxel,Erlotinib,LOVO,5.29091659278858
metformin,Dasatinib,LOVO,-9.325981865786185
dexamethasone,Lapatinib,RKO,-24.992167376126925
metformin,geldanamycin,SKMEL30,-27.8178569354009
Lapatinib,geldanamycin,RKO,2.446050707651698
dexamethasone,Sorafenib,NCIH1650,-14.409506408843407
Lapatinib,Erlotinib,HT144,-2.6304973605131474
Sunitinib,Lapatinib,PA1,17.8138573048897
metformin,Sorafenib,RKO,-44.7886924625105
metformin,Erlotinib,LOVO,-35.8165916579592
Vorinostat,Sunitinib,A375,-2.3538192484503564
vinblastine,Dasatinib,NCIH2122,-91.8886792382854
Sunitinib,Sorafenib,SKMES1,-11.9299972333177
Sunitinib,geldanamycin,UWB1289,-9.509135784465323
Erlotinib,Dasatinib,SW-620,11.579228393987275
Vorinostat,Sunitinib,NCIH520,-0.6907348474047925
dexamethasone,Sunitinib,SW-620,-24.2508933717269
Lapatinib,Dasatinib,NCIH1650,8.596988309863011
metformin,Erlotinib,A427,-28.0249952668106
vinblastine,Erlotinib,RKO,6.987950206462267
paclitaxel,Sunitinib,OVCAR3,-16.967828162594074
Sunitinib,Dasatinib,HT144,-3.963646539183849
vinblastine,Sunitinib,HT29,-2.591242863373206
Lapatinib,geldanamycin,A427,0.8086942897832163
Erlotinib,geldanamycin,HCT116,7.06923762363823
dexamethasone,Lapatinib,NCIH520,4.001938538520379
vinblastine,Dasatinib,SW-620,-40.7258600860177
vinblastine,Sorafenib,HCT116,5.59963570142504
metformin,Sunitinib,HT144,-14.57002364123529
Vorinostat,Erlotinib,HT29,1.888243484494037
vinblastine,Erlotinib,HT144,7.380729755239978
Lapatinib,Sorafenib,A375,5.029017096161708
dexamethasone,geldanamycin,HT29,-21.6327950573002
metformin,Sorafenib,OVCAR3,-26.912205886836706
metformin,geldanamycin,LOVO,-16.4910721624856
paclitaxel,geldanamycin,HCT116,-2.33292598982445
vinblastine,Sorafenib,A2780,4.338369925074482
Vorinostat,Dasatinib,SW-620,-5.73967918172164
Lapatinib,geldanamycin,SKMEL30,3.6035536346157695
metformin,Sunitinib,CAOV3,-45.634880019414
dexamethasone,geldanamycin,NCIH1650,-32.1283374054069
vinblastine,Vorinostat,RPMI7951,2.26767773086615
Vorinostat,Lapatinib,A2058,-0.2898522089969393
Vorinostat,Sunitinib,NCIH23,-4.12581810820042
Vorinostat,Sunitinib,MDAMB436,0.2886204877907422
metformin,Sorafenib,MDAMB436,-52.7336020518746
vinblastine,Lapatinib,UACC62,-0.4381862293696001
metformin,geldanamycin,RPMI7951,-10.594900847222812
paclitaxel,Sunitinib,HT29,3.1416241584890576
Vorinostat,Sunitinib,A427,-9.93375477053989
paclitaxel,Sorafenib,NCIH2122,-7.283890318199592
Vorinostat,Lapatinib,NCIH23,-5.89266438028177
Dasatinib,Sorafenib,OCUBM,4.85634828411675
dexamethasone,Lapatinib,CAOV3,14.6352674345898
paclitaxel,Sunitinib,OV90,-5.77436797253085
Sunitinib,Dasatinib,SW837,10.909208084253878
Vorinostat,Erlotinib,T-47D,5.635020609606415
Lapatinib,geldanamycin,NCIH2122,4.30511943579503
vinblastine,Sorafenib,NCIH520,2.603164662477901
dexamethasone,Erlotinib,HCT116,-30.7199022255615
metformin,Dasatinib,SW837,-17.5801214502402
vinblastine,Sunitinib,SW837,-2.66483863280114
metformin,Sunitinib,NCIH2122,-6.512385872303066
Dasatinib,geldanamycin,CAOV3,-5.39913759737588
metformin,Vorinostat,T-47D,-21.4141717786538
Lapatinib,Sorafenib,SKMES1,-2.4599041427842496
paclitaxel,Dasatinib,LOVO,7.276768036701751
vinblastine,Dasatinib,SKMEL30,-58.5527340809363
vinblastine,Lapatinib,HCT116,-25.781275563237
paclitaxel,Sunitinib,NCIH1650,-3.73521146317182
paclitaxel,Vorinostat,UACC62,0.7651079053562314
Sunitinib,Erlotinib,A2058,8.747205755218493
