src,dest,conv_bind_weight
48,706,1.5734057e-07
48,707,2.7938333e-08
48,708,5.4074994e-10
48,714,2.5094545e-05
48,1941,6.315038e-08
49,704,1.4479398e-08
49,705,1.330191e-06
49,706,8.996571e-11
49,714,1.07615364e-07
49,1941,0.1200764
50,704,1.7826783e-09
50,705,5.817585e-10
50,706,1.2439092e-05
50,714,7.6055814e-11
50,1941,0.15434285
51,704,7.17391e-09
51,705,1.690496e-10
51,706,0.041936226
51,714,3.3934189e-06
51,1941,1.1549886e-08
52,709,0.03109376
52,710,0.002984953
52,711,0.077334024
52,712,2.7576402e-10
52,715,0.100358
53,709,0.11215361
53,710,0.31048307
53,711,0.0005262795
53,712,9.7585065e-08
53,715,0.018564105
54,709,0.05617635
54,710,0.08098188
54,711,0.16337986
54,712,0.011153001
54,715,0.006583927
55,424,2.6574788e-05
55,1744,5.8177073e-05
57,1396,0.0067148353
57,1397,0.1472418
57,1398,0.048253547
57,1400,0.14319865
57,1401,0.055549495
57,1402,0.46300954
58,482,0.042758856
58,987,0.29414186
58,1297,0.007380397
58,1396,0.1506516
58,1397,0.106748074
58,1398,0.5956117
58,1400,0.4380918
58,1401,0.061368275
58,1402,0.17051834
58,1435,0.101934284
58,1436,0.398932
58,1437,0.14243646
58,1438,0.11617195
58,1439,0.0024699906
58,1440,0.012809071
58,1441,0.004923586
58,1442,0.067457765
58,1443,0.34887686
58,1444,0.052804645
58,1527,0.13259646
60,61,1.3277032e-09
60,141,6.310394e-13
60,142,0.040353764
60,445,2.2542203e-07
60,446,4.8513284e-06
60,583,2.2836837e-10
60,761,2.9926983e-07
60,762,6.7281235e-07
60,763,4.9380916e-10
60,764,1.7908359e-06
60,765,1.4346913e-10
60,766,8.202223e-05
60,767,3.0980926e-05
60,768,3.2572718e-08
60,1107,2.7620245e-06
60,1108,0.046454996
60,1109,0.00012194375
60,1110,8.470922e-09
60,1111,2.6268818e-09
60,1555,6.9891445e-05
61,704,1.5963784e-05
61,705,0.0018306738
61,706,0.0047854213
61,707,0.001418605
61,708,1.8472418e-10
61,714,0.000248626
61,715,0.014310181
61,1435,0.194414
61,1436,0.19147784
61,1437,0.22791514
61,1438,0.15699817
61,1713,0.00059484656
61,1868,4.3828156e-11
61,1869,1.1785417e-10
61,1870,0.001820422
61,1941,0.023518521
63,1569,0.09164033
64,1069,2.4693918e-09
64,1070,1.6112594e-06
64,1703,9.427879e-05
65,66,0.24138509
65,104,0.6973737
65,105,0.29395878
65,106,0.6201501
65,146,0.12257312
65,153,0.2955029
65,183,0.03291169
65,242,0.09021108
65,329,0.25420982
65,330,0.07815279
65,349,0.41851538
65,384,0.14713709
65,385,0.251558
65,386,0.15224957
65,387,0.3631699
65,388,0.56641906
65,389,0.4202021
65,390,0.22240366
65,643,0.0950447
65,644,0.18119672
65,770,0.028240751
65,771,0.004414981
65,876,0.07251265
65,1137,0.33535773
65,1150,0.14657143
65,1153,0.12432493
65,1158,0.35633534
65,1165,0.36644292
65,1184,0.17530549
65,1231,0.47512943
65,1268,0.4564446
65,1270,0.44438064
65,1271,0.087073125
65,1272,0.5062958
65,1289,0.10402053
65,1290,0.560171
65,1291,0.11913192
65,1308,0.4198463
65,1352,0.33033085
65,1370,0.123110384
65,1471,0.27183676
65,1472,0.06153744
65,1473,0.08144358
65,1478,0.11576138
65,1479,0.32666564
65,1480,0.2770786
65,1481,0.3307368
65,1482,0.19509152
65,1586,0.3367449
65,1631,0.2931889
65,1757,0.12822974
65,1842,0.12837677
65,1843,0.3422122
65,1942,0.1769563
65,1943,0.02154195
66,551,0.3588032
66,1231,0.27685422
66,1464,0.33483
66,1668,0.51274073
66,1669,0.77337515
66,1670,0.46684116
66,1954,0.22353631
67,66,0.3216771
67,104,0.29961234
67,105,0.19593018
67,106,0.31959528
67,146,0.32654428
67,153,0.79530746
67,183,0.30511907
67,242,0.18167858
67,329,0.2100238
67,330,0.049665224
67,349,0.51058346
67,384,0.19299455
67,385,0.27744466
67,386,0.10768004
67,387,0.48190823
67,388,0.31268525
67,389,0.2918926
67,390,0.9069879
67,643,0.054427803
67,644,0.15691672
67,770,0.15048572
67,771,0.28597808
67,876,0.25541002
67,1137,0.14707899
67,1150,0.31665188
67,1153,0.2373557
67,1158,0.53004384
67,1165,0.29706603
67,1184,0.22228102
67,1231,1.0782824
67,1268,0.41941133
67,1270,0.31039703
67,1271,0.10863037
67,1272,0.2463453
67,1289,0.12012249
67,1290,0.20944782
67,1291,0.4378081
67,1308,0.26104078
67,1352,0.41966817
67,1370,0.21929494
67,1471,0.22783153
67,1472,0.19138955
67,1473,0.34601077
67,1478,0.015093307
67,1479,0.20868586
67,1480,0.16295351
67,1481,0.09557288
67,1482,0.09644778
67,1586,0.017515909
67,1631,0.448608
67,1757,0.09462472
67,1842,0.39804232
67,1843,0.28026956
67,1942,0.34026846
67,1943,0.009907406
68,66,0.0665485
68,104,0.31088305
68,105,0.24420825
68,106,0.38007778
68,146,0.34454498
68,153,0.40725052
68,183,0.072716706
68,242,0.019703181
68,329,0.30539343
68,330,0.28437585
68,349,0.10052959
68,384,0.27920553
68,385,0.28383198
68,386,0.31473523
68,387,0.35518622
68,388,0.08104221
68,389,0.38712424
68,390,0.27538034
68,643,0.10554215
68,644,0.4953375
68,770,0.17360362
68,771,0.15400638
68,876,0.34685513
68,1137,0.23401278
68,1150,0.11777572
68,1153,0.123000726
68,1158,0.079383224
68,1165,0.1722008
68,1184,0.23690346
68,1231,0.6949106
68,1268,0.32731205
68,1270,0.017321069
68,1271,0.13847831
68,1272,0.50749296
68,1289,0.21415453
68,1290,0.6492137
68,1291,0.090780064
68,1308,0.17215066
68,1352,0.1377362
68,1370,0.26210824
68,1471,0.23697424
68,1472,0.05365677
68,1473,0.18291566
68,1478,0.07846042
68,1479,0.11925806
68,1480,0.023495957
68,1481,0.0112056425
68,1482,0.19061278
68,1586,0.4184609
68,1631,0.2679898
68,1757,0.006374275
68,1842,0.009132871
68,1843,0.13719852
68,1942,0.07339311
68,1943,0.06685376
72,73,0.19976377
72,175,0.045181885
72,176,0.6567441
72,177,0.17269975
74,895,2.1298842e-08
74,897,0.06704891
74,1906,0.2553579
74,1935,0.015068578
75,396,0.18931612
75,538,0.21135233
75,564,0.48505053
75,567,0.46810073
75,568,0.45898575
75,569,0.37097573
75,622,0.16228858
75,623,0.68578625
75,624,0.2408108
75,625,0.20467332
75,632,0.27035767
75,633,0.39792818
75,635,0.34276265
75,872,0.33473185
75,942,0.19284531
75,1010,0.15682802
75,1014,0.32066095
75,1205,0.29136154
75,1274,0.3081154
75,1318,0.24929366
75,1319,0.09757135
75,1361,0.27577823
75,1362,0.38061923
75,1860,0.17256546
76,396,0.05082815
76,538,0.15816921
76,564,0.38759258
76,567,0.29404947
76,568,0.16798994
76,569,0.06826612
76,622,0.3282135
76,623,0.26157057
76,624,0.09387945
76,625,0.346875
76,632,0.16952728
76,633,0.30581823
76,635,0.34983075
76,872,0.3923532
76,942,0.7678361
76,1010,0.25900146
76,1014,0.21412157
76,1205,0.1192387
76,1274,0.3346842
76,1318,0.42561537
76,1319,0.51473117
76,1361,0.102818474
76,1362,0.40166715
76,1860,0.17382368
77,396,0.0371144
77,538,0.1662116
77,564,0.44045767
77,567,0.22675979
77,568,0.22094929
77,569,0.24217436
77,622,0.22804159
77,623,0.63297975
77,624,0.06276524
77,625,0.18435061
77,632,0.088966995
77,633,0.008489771
77,635,0.18730116
77,872,0.17754458
77,942,0.3620978
77,1010,0.12271295
77,1014,0.23150656
77,1205,0.5362884
77,1274,0.17404787
77,1318,0.18164149
77,1319,0.22520933
77,1361,0.6848824
77,1362,0.4458343
77,1860,0.21061459
80,242,1.3452595e-09
81,558,0.00024117382
81,579,1.9096474e-08
81,1376,0.0037641728
81,1377,7.6739514e-07
81,1378,0.00012228428
81,1379,0.013185355
81,1895,1.4479412e-05
81,1896,1.4979819e-05
81,1960,0.0017090833
82,143,1.9202641e-06
82,144,1.42621575e-05
82,422,1.7024621e-07
82,515,2.456053e-07
82,516,3.7086775e-05
82,517,1.8174625e-05
82,1749,0.008329554
82,1850,3.341832e-10
83,82,2.1621922e-06
83,143,0.0010202688
83,144,8.32639e-12
83,422,0.0016569924
83,515,9.7716955e-09
83,516,0.18746226
83,517,3.4532714e-08
83,1749,1.7930272e-09
83,1850,1.09636105e-07
84,85,0.00085377716
84,1292,3.032036e-10
84,1293,1.42844225e-08
84,1294,5.803368e-07
84,1295,0.038190216
84,1543,4.591842e-08
84,1544,8.455447e-10
84,1545,1.1536955e-08
85,1292,0.0133800665
85,1293,1.4777618e-11
85,1294,1.899116e-11
85,1295,4.241124e-08
86,706,1.0232072e-05
86,709,0.1529029
86,710,0.07378648
86,711,0.013669439
86,714,3.6516995e-10
86,716,1.6743257e-05
86,717,1.0108864e-11
86,718,4.629947e-15
86,719,5.622726e-07
86,720,5.7004563e-06
86,721,0.003404167
86,722,1.2659411e-05
86,723,5.260003e-13
86,724,3.8279893e-05
86,725,1.2491974e-05
86,726,4.4392566e-11
86,727,1.2908538e-05
86,728,4.5050506e-06
86,729,4.11123e-09
86,730,4.279409e-08
86,731,0.029315723
86,732,6.0988805e-06
86,1395,6.890931e-09
86,1403,9.4084e-13
92,1643,0.07831178
93,396,0.05827464
93,538,0.35536683
93,564,0.35810742
93,567,0.46250558
93,568,0.15765916
93,569,0.21267875
93,622,0.2741271
93,623,0.7139775
93,624,0.31616986
93,625,0.68785965
93,632,0.23279046
93,633,0.286236
93,635,0.36812937
93,872,0.05739662
93,942,0.27407056
93,1010,0.1623387
93,1014,0.32581884
93,1205,0.52617705
93,1274,0.3514461
93,1318,0.6123346
93,1319,0.36688018
93,1361,0.32130992
93,1362,0.66356146
93,1860,0.1950418
94,1446,0.0010265257
94,1447,4.931415e-06
95,1446,4.1501025e-08
95,1447,6.131014e-05
95,1583,0.042202733
96,1643,0.052328344
97,1643,0.18897194
98,1643,0.17722185
99,811,0.022936616
99,1019,0.005286701
99,1227,0.0032892092
99,1309,0.042103015
99,1643,0.036538005
99,1674,2.2448326e-06
99,1675,5.1334077e-08
100,69,0.0563475
100,70,0.05182243
100,71,0.030672325
100,75,0.12859537
100,76,0.4736874
100,77,0.049187694
100,153,0.20358047
100,329,0.17617443
100,330,0.09168175
100,524,0.06595496
100,537,0.12075646
100,559,0.18989849
100,560,0.007075084
100,561,0.06278811
100,562,0.011331139
100,565,0.258464
100,632,0.2665969
100,681,0.16452853
100,799,0.12569016
100,800,0.053652935
100,801,0.05889788
100,802,0.0526746
100,806,0.033712287
100,1074,0.052000575
100,1075,0.03920053
100,1076,0.039829686
100,1077,0.042416427
100,1078,0.048234135
100,1124,0.024507465
100,1290,0.1629096
100,1291,0.050565578
100,1298,0.027421482
100,1365,0.17036834
100,1371,0.0016425782
100,1373,0.032347303
100,1374,0.00090162386
100,1375,0.025492815
100,1382,0.043563876
100,1713,0.09474245
100,1755,0.042911537
100,1860,0.012230955
100,1862,0.19586575
100,1866,0.06730404
100,1968,0.24837378
101,102,9.283318e-08
101,292,6.671134e-10
101,293,0.000103981794
101,294,0.00038733362
101,295,1.2337088e-11
101,296,8.818842e-12
101,297,2.143248e-07
101,298,6.863502e-10
101,299,5.271197e-05
101,300,6.586609e-13
101,301,1.7354163e-08
101,431,8.0079974e-07
101,445,0.00013596917
101,446,1.5026126e-14
101,447,1.9789856e-09
101,448,2.1202723e-07
101,449,1.0222813e-07
101,700,0.25783643
101,701,0.23580866
101,702,0.018690588
101,737,1.8981971e-05
101,2003,1.0205794e-06
102,292,3.7067682e-11
102,293,4.4150225e-10
102,294,6.518916e-10
102,295,4.3168977e-05
102,296,4.589629e-10
102,297,1.3700722e-08
102,298,3.1686484e-06
102,299,0.011696222
102,300,5.760802e-07
102,301,2.807506e-06
102,431,6.1702095e-11
102,445,5.3777213e-12
102,446,2.709847e-13
102,447,0.00019004561
102,448,1.4594978e-11
102,449,3.62856e-09
102,700,0.18469709
102,701,0.02590452
102,702,0.15064098
102,737,8.300306e-06
102,2003,1.0409243e-07
103,1691,1.8756074e-09
103,1692,2.7400798e-05
103,1693,3.2310885e-07
104,105,0.43451992
104,153,0.90141696
104,380,0.3504472
104,381,0.36903036
104,382,0.2688496
104,386,0.3675411
104,387,0.14880343
104,388,0.72165084
104,389,0.068811595
104,390,0.2620964
104,391,0.45475256
104,394,0.33501378
104,563,0.18738362
104,668,0.19282967
104,669,0.045791835
104,1183,0.39860326
104,1344,0.25704587
104,1345,0.33267748
104,1465,0.08692284
104,1740,0.047667023
104,1968,0.13489091
104,1969,0.3529879
104,1970,0.2902466
105,153,0.50124353
105,380,0.31560156
105,381,0.76162934
105,382,0.30914932
105,386,0.5006688
105,387,0.37346956
105,388,0.18526885
105,390,0.19509578
105,668,0.09055989
105,669,0.034807906
105,1183,0.19489709
105,1344,0.55169266
105,1345,0.21171229
105,1465,0.077219255
105,1740,0.09332358
105,1968,0.09320778
105,1969,0.5936111
105,1970,0.13084191
106,153,0.4387826
106,1183,0.3845124
106,1968,0.24413753
106,1969,0.21530297
106,1970,0.06858603
107,109,8.1630314e-11
107,474,5.1637475e-08
107,672,2.6093435e-08
107,673,4.8355586e-09
107,674,2.2835184e-08
107,1180,1.59562e-11
108,107,8.3959174e-13
108,109,1.6766402e-05
108,672,2.98097e-07
108,673,2.5230339e-08
108,674,4.0161467e-08
109,107,1.1262231e-06
109,474,2.5398074e-07
109,672,9.217707e-09
109,673,0.0074061654
109,674,2.3083452e-10
109,1180,0.052641403
110,343,5.10467e-07
110,1922,0.083086826
124,1063,1.8771315e-08
124,1064,1.1434157e-08
124,1065,1.207558e-12
124,1066,9.2483766e-08
124,1067,5.4891076e-05
125,1063,3.174211e-06
125,1064,2.8123898e-07
125,1065,2.6217938e-12
125,1066,4.970227e-13
125,1067,1.4624546e-11
126,1063,2.8159098e-05
126,1064,4.502051e-09
126,1065,6.7610955e-08
126,1066,2.8596624e-13
126,1067,1.46291255e-08
127,1063,6.1181704e-06
127,1064,1.4145442e-06
127,1065,0.000861712
127,1066,3.0441017e-13
127,1067,8.151985e-07
128,1063,2.5546107e-08
128,1064,0.0025628838
128,1065,6.310695e-11
128,1066,1.259269e-11
128,1067,2.065264e-12
129,1063,1.6696216e-05
129,1064,0.00087761093
129,1065,2.1545661e-08
129,1066,6.6752567e-12
129,1067,9.435198e-09
130,1063,6.4367014e-06
130,1064,5.0836534e-06
130,1065,3.2896103e-06
130,1066,0.0049171997
130,1067,1.1657895e-08
131,1063,2.1503038e-06
131,1064,2.4816247e-06
131,1065,0.06343142
131,1066,4.359281e-07
131,1067,1.423614e-13
132,1063,8.877941e-06
132,1064,3.1782542e-07
132,1065,1.7195456e-08
132,1066,2.329212e-09
132,1067,2.4963329e-06
133,1063,9.4280017e-07
133,1064,0.023769569
133,1065,5.3678683e-11
133,1066,5.0333484e-09
133,1067,1.6221015e-09
134,1063,0.0007803248
134,1064,1.6230363e-13
134,1065,3.0450315e-07
134,1066,9.4110355e-08
134,1067,6.924143e-11
135,1063,1.2648769e-08
135,1064,1.5420784e-11
135,1065,7.5277214e-08
135,1066,2.6852303e-09
135,1067,1.3968951e-06
136,1063,2.834597e-06
136,1064,4.2008512e-08
136,1065,3.3131273e-05
136,1066,7.715147e-07
136,1067,3.0526567e-12
137,342,0.0011590665
137,1922,0.1854257
138,1624,0.15753648
138,1625,0.08159493
139,1624,0.024193145
139,1625,0.10256479
140,61,1.6188387e-06
140,141,1.6968357e-06
140,142,4.6881146e-07
140,445,0.032105215
140,446,9.996208e-06
140,583,1.2112756e-07
140,761,1.00033375e-07
140,762,4.008447e-11
140,763,0.0793555
140,764,1.8537179e-08
140,765,5.6181656e-14
140,766,9.4079034e-05
140,767,0.00014964097
140,768,0.00092322344
140,1107,1.2420784e-07
140,1108,6.166333e-11
140,1109,1.2535987e-09
140,1110,0.21578267
140,1111,3.685849e-05
140,1555,6.4422595e-05
141,704,4.6549928e-07
141,705,2.3319249e-09
141,706,0.018408017
141,707,6.482311e-10
141,708,6.9322703e-09
141,714,1.9283652e-09
141,715,0.15049103
141,1435,0.2847122
141,1436,0.26638708
141,1437,0.3614631
141,1438,0.34177595
142,704,1.4212108e-10
142,705,7.754463e-09
142,706,4.245515e-08
142,707,3.0791885e-08
142,708,2.7212564e-12
142,714,2.2716117e-12
142,715,0.048528247
142,1435,0.29882887
142,1436,0.012571803
142,1437,0.11447375
142,1438,0.25715435
143,82,1.5208171e-09
143,83,6.095333e-13
143,144,6.095182e-09
143,407,1.6711645e-09
143,422,0.006153032
143,515,0.09598954
143,516,2.2937924e-07
143,517,1.0648304e-05
143,771,4.3102877e-13
143,1850,2.3571682e-09
144,82,3.0164982e-10
144,83,0.008563865
144,407,4.1326774e-07
144,422,2.1769498e-05
144,515,5.9996287e-06
144,516,6.828701e-10
144,517,1.9649979e-06
144,771,0.055617876
144,1850,2.0505486e-07
145,1845,8.183293e-08
146,153,0.975208
146,155,0.29261273
148,20,0.034170434
148,21,1.452925e-10
148,175,0.12534349
148,176,0.017093282
148,515,2.3849107e-06
148,516,0.00973864
148,517,1.0581566e-06
148,658,0.00031684572
148,659,3.0264937e-07
148,660,7.588719e-05
148,661,7.705473e-12
148,662,4.839214e-07
148,663,1.4009171e-13
148,664,1.1002835e-08
148,665,6.1516455e-13
148,666,1.2995308e-10
148,667,1.0652156e-09
148,1117,0.0005797056
148,1118,2.2273334e-06
148,1871,6.2182304e-09
149,237,0.12259193
150,1922,0.5254578
150,1923,1.2184154e-05
151,392,0.08093407
151,393,0.13556464
152,241,0.16040969
152,349,0.21932735
152,876,0.12426498
152,1130,0.1501671
152,1152,0.09061079
152,1158,0.1980524
152,1159,0.22552733
152,1160,0.33716482
152,1161,0.24769053
152,1162,0.3547205
152,1163,0.64557683
152,1165,0.34536368
152,1169,0.25357032
152,1173,0.22632442
152,1396,0.21535398
152,1397,0.47704154
152,1398,0.12692349
152,1400,0.24257913
152,1401,0.37198514
152,1402,0.60056937
153,149,0.24865353
153,237,0.6462245
153,1279,0.6797426
153,1922,0.51755977
155,149,0.36065418
155,1279,0.5385062
157,259,0.044864688
157,265,0.02673819
157,878,0.19412851
157,883,0.1500677
157,884,0.19523203
157,914,0.06257929
157,926,0.16152118
157,1268,0.6151811
159,704,2.3429054e-09
159,707,0.08446755
159,708,0.011967933
159,714,3.9814066e-10
160,704,5.11027e-10
160,707,0.17409228
160,708,9.121322e-12
160,709,0.09204054
160,710,0.096108355
160,711,0.08037392
160,714,2.5224298e-10
161,396,0.25028554
161,538,0.6789634
161,564,0.504179
161,567,0.13348442
161,568,0.019370962
161,569,0.38307926
161,622,0.118903376
161,623,0.45757365
161,624,0.3670796
161,625,0.25627542
161,632,0.72338104
161,633,0.4857158
161,635,0.3205083
161,872,0.42549583
161,942,0.124306045
161,1010,0.12006547
161,1014,0.8981902
161,1205,0.5716252
161,1274,0.4577659
161,1318,0.32722732
161,1319,0.19542128
161,1361,0.39392823
161,1362,0.35780177
161,1860,0.25794232
162,672,6.0678864e-05
162,673,0.010363904
162,674,0.0010462753
163,149,0.1540208
163,451,1.0316629e-07
164,1647,0.06502704
164,1648,0.13582748
164,1931,0.37063348
165,1647,0.17870496
165,1648,0.13029525
165,1931,0.07129869
167,741,0.08471318
167,1444,0.11259022
168,20,0.027742295
168,73,3.0716685e-05
168,175,0.071605995
168,176,0.009260493
168,177,0.12252505
169,20,0.20551695
169,73,3.1840222e-10
169,175,0.17700008
169,176,0.11969048
169,177,0.052162744
170,73,3.0596272e-08
170,175,0.2099669
170,176,0.033022363
170,177,0.0040889024
171,20,0.00045451577
171,73,5.4899965e-07
171,175,0.37531787
171,176,0.00461211
171,177,0.06303293
172,73,4.8712677e-06
172,175,0.12230587
172,176,0.07963409
172,177,0.15934719
173,73,3.2382254e-12
173,175,0.06435121
173,176,0.21369699
173,177,0.008294546
174,73,1.1550145e-06
174,175,0.051495895
174,176,0.009385663
174,177,0.0007089828
175,23,0.2982583
175,177,0.059683904
175,798,0.076601684
175,1158,0.6056299
175,1160,0.16630043
175,1161,0.24175605
175,1162,0.2488222
175,1163,0.9586526
175,1165,0.19188079
175,1261,0.033943515
175,1765,0.24367481
175,1769,0.0050438847
175,1772,0.014451757
176,23,0.051203445
176,177,0.09746923
176,798,0.02328237
176,1158,0.34699434
176,1160,0.48295435
176,1161,0.05172657
176,1162,0.23246235
176,1163,0.7189765
176,1165,0.055070568
176,1261,0.060688622
176,1765,0.12088017
176,1769,0.034584243
176,1772,0.034472443
177,1158,0.21425362
177,1160,0.2271299
177,1161,0.10322854
177,1162,0.059081003
177,1163,0.3208629
177,1165,0.10748466
177,1765,0.028881842
177,1769,0.057058133
177,1772,0.020745786
180,1016,0.15510376
181,1134,0.008782953
181,1135,0.01876388
182,1049,0.03111565
182,1050,0.049442172
184,538,0.53980505
184,569,0.33661792
185,422,6.246538e-10
185,700,0.20905331
185,701,0.05340303
185,702,0.15405604
185,1749,5.711356e-07
185,2000,2.535951e-06
185,2004,6.976161e-06
186,187,0.0004825718
186,1512,0.09049945
186,1513,0.089787394
186,1514,0.14923188
186,1515,0.18861893
186,1519,0.13284115
186,1520,0.3112747
186,1521,0.19582598
186,1821,7.388025e-05
186,1825,2.0140917e-05
186,1826,1.7495981e-07
187,1512,0.37490177
187,1513,0.09735208
187,1514,0.035028804
187,1515,0.07129349
187,1519,0.038399544
187,1520,0.23216632
187,1521,0.13701804
187,1825,5.2517187e-08
207,1749,0.008645864
208,26,4.517219e-09
208,28,8.9172154e-08
208,29,1.8554538e-05
208,30,1.5699884e-07
208,31,1.2270393e-10
208,32,1.7863362e-09
208,33,2.9270514e-06
208,34,1.2251444e-07
208,35,3.609185e-09
208,209,3.594261e-08
208,210,6.0034347e-12
208,211,0.011688878
208,212,1.0086826e-10
208,215,5.2516896e-10
208,216,4.2086293e-10
208,217,1.3621604e-05
208,218,7.5479485e-14
208,219,0.03352216
208,220,4.21194e-08
208,221,0.0024892995
208,222,0.2241501
208,223,0.10432752
208,1244,3.4527783e-10
208,1245,4.109959e-09
208,1246,2.2084102e-07
208,1247,1.5958335e-11
208,1289,2.304203e-10
208,1290,0.027657978
208,1291,0.0092558395
208,1348,9.5865056e-05
208,1349,1.2182746e-06
208,1350,0.029129772
208,1498,0.0013079218
208,1499,1.6314853e-09
208,1500,7.009705e-05
208,1501,4.5635698e-08
208,1502,1.3617022e-06
208,1572,1.9224027e-08
208,1573,8.914475e-09
208,1574,5.4913137e-08
208,1610,4.7362243e-11
208,1611,0.08124919
209,26,1.0152189e-09
209,28,6.03977e-08
209,29,1.9416879e-08
209,30,3.4350418e-05
209,31,3.7095642e-09
209,32,3.0672272e-06
209,33,0.11016924
209,34,2.293445e-11
209,35,0.000104007726
209,210,0.00011089837
209,211,0.001597882
209,212,0.017242167
209,215,2.6501355e-06
209,216,1.1177235e-07
209,217,6.186093e-08
209,218,0.01088858
209,219,5.913178e-11
209,220,0.00051108195
209,221,0.046195224
209,222,0.05715879
209,223,2.6056456e-05
209,1244,5.738215e-05
209,1245,0.0002615176
209,1246,1.8535056e-09
209,1247,4.154733e-05
209,1289,8.153054e-05
209,1290,0.21698406
209,1291,0.005461254
209,1348,1.8068317e-07
209,1349,2.6817487e-11
209,1350,4.397956e-07
209,1498,0.011416487
209,1499,5.1022153e-06
209,1500,6.8650943e-06
209,1501,6.489534e-09
209,1502,0.14289089
209,1572,0.000115893905
209,1573,0.00016617618
209,1574,0.10662319
209,1610,0.038142256
209,1611,2.3050582e-10
210,26,1.0007531e-08
210,28,0.0013265854
210,29,2.6566974e-07
210,30,2.5051881e-06
210,31,1.5128984e-10
210,32,0.10124448
210,33,6.0794783e-13
210,34,0.0008875517
210,35,5.891791e-10
210,211,2.5487447e-11
210,212,3.2520546e-07
210,215,3.524695e-08
210,216,1.1266729e-06
210,217,1.8937146e-10
210,218,8.138399e-06
210,219,1.4953727e-09
210,220,1.599216e-12
210,221,1.6643593e-09
210,222,0.056497585
210,223,0.079321
210,1244,4.512198e-06
210,1245,1.0521777e-06
210,1246,2.220753e-09
210,1247,8.97651e-08
210,1289,6.162972e-06
210,1290,0.09584171
210,1291,0.010085351
210,1348,1.0929515e-05
210,1349,0.00038148309
210,1350,1.1981774e-08
210,1498,7.525251e-07
210,1499,0.008856014
210,1500,5.907436e-07
210,1501,3.0167335e-09
210,1502,4.4168913e-14
210,1572,1.7445896e-09
210,1573,2.4317006e-07
210,1574,2.7344354e-06
210,1610,1.1910459e-09
210,1611,2.629326e-10
211,26,6.9394974e-07
211,28,4.7415574e-09
211,29,4.717006e-13
211,30,3.155975e-07
211,31,1.582927e-06
211,32,8.3958773e-10
211,33,3.4446317e-13
211,34,0.0011249229
211,35,2.6353403e-08
211,212,3.5845326e-07
211,215,3.818109e-05
211,216,6.355402e-05
211,217,6.4698275e-10
211,218,3.818989e-08
211,219,2.801697e-08
211,220,0.25555554
211,221,1.10947335e-10
211,222,0.006655093
